"","Compound","Matrix","n","u_ref","av_bias","sd_bias","UoB","Significance"
"706","Pyriproxyfen","Spinach",14,0.356348322549899,1.65333333333334,4.20115734969819,4.2162432572027,"Insignificant"
"707","Pyriproxyfen","Strawberries",19,0.305887645160749,1.3059649122807,3.00455448083906,3.02008524379562,"Insignificant"
"708","Quintozene","Apple",21,0.290957186981323,1.06920634920636,5.99716913818159,6.00422299357825,"Insignificant"
"709","Quintozene","Avocado",20,0.298142396999972,5.21666666666667,10.0746851996152,10.0790957312764,"Insignificant"
"710","Quintozene","Carrot",21,0.290957186981323,-0.339682539682535,6.19030872545159,6.19714274493159,"Insignificant"
"711","Quintozene","Onion",21,0.290957186981323,0.551746031746035,5.36143509178151,5.36932419658585,"Insignificant"
"712","Quintozene","Orange",20,0.298142396999972,-0.0913333333333304,5.46291060522701,5.47104022737821,"Insignificant"
"713","Quintozene","Spinach",14,0.356348322549899,1.68380952380953,9.68943727094585,9.69598776580183,"Insignificant"
"714","Quintozene","Strawberries",21,0.290957186981323,-0.116825396825395,5.52291534087151,5.53057410646399,"Insignificant"
"715","Simazine","Apple",15,0.344265186329548,1.57244444444445,1.11922270835588,1.17097309508715,"Insignificant"
"716","Simazine","Avocado",21,0.290957186981323,-0.714285714285711,5.50414400882111,5.51182885751158,"Insignificant"
"717","Simazine","Carrot",21,0.290957186981323,-1.59873015873015,4.79848662209596,4.80729965230897,"Insignificant"
"718","Simazine","Onion",19,0.305887645160749,1.67438596491228,3.05429490208917,3.06957400959642,"Insignificant"
"719","Simazine","Orange",20,0.298142396999972,6.00533333333334,4.79558549438107,4.80484433908186,"Insignificant"
"720","Simazine","Spinach",14,0.356348322549899,1.95047619047619,5.3315828629194,5.34347826337489,"Insignificant"
"721","Simazine","Strawberries",21,0.290957186981323,-0.000634920634916823,4.74515046231971,4.75406236756619,"Insignificant"
"722","tau-Fluvalinate","Apple",21,0.290957186981323,2.31492063492064,4.34032968781656,4.35007102052345,"Insignificant"
"723","tau-Fluvalinate","Avocado",21,0.290957186981323,-7.67428571428571,10.4889983179656,10.4930330123822,"Insignificant"
"724","tau-Fluvalinate","Carrot",20,0.298142396999972,1.78266666666667,3.39096867251995,3.40405015046791,"Insignificant"
"725","tau-Fluvalinate","Onion",21,0.290957186981323,-1.26539682539682,4.9537719047869,4.96230915696636,"Insignificant"
"726","tau-Fluvalinate","Orange",21,0.290957186981323,-0.330793650793647,7.89398265240063,7.89934289678947,"Insignificant"
"727","tau-Fluvalinate","Spinach",13,0.369800130816819,5.89948717948718,9.49615534739014,9.50335301451643,"Insignificant"
"728","tau-Fluvalinate","Strawberries",20,0.298142396999972,-0.423333333333328,4.98622171764793,4.99512721624112,"Insignificant"
"729","Tebuconazole","Apple",19,0.305887645160749,-2.21263157894736,1.96202703790388,1.98572841771675,"Insignificant"
"730","Tebuconazole","Avocado",21,0.290957186981323,0.00571428571428886,6.83212486410561,6.83831750091982,"Insignificant"
"731","Tebuconazole","Carrot",21,0.290957186981323,-0.493333333333331,3.89428755429739,3.90514169271893,"Insignificant"
"732","Tebuconazole","Onion",21,0.290957186981323,-1.93269841269841,4.0825100692599,4.092865078434,"Insignificant"
"733","Tebuconazole","Orange",21,0.290957186981323,-0.0755555555555544,5.53060548557181,5.53825361659189,"Insignificant"
"734","Tebuconazole","Spinach",13,0.369800130816819,-0.498461538461536,2.63406481239499,2.65989653420008,"Insignificant"
"735","Tebuconazole","Strawberries",20,0.298142396999972,1.93466666666667,4.96960002861844,4.97853525982626,"Insignificant"
"736","Tebufenpyrad","Apple",20,0.298142396999972,-0.0206666666666651,3.49566943450345,3.50836054079545,"Insignificant"
"737","Tebufenpyrad","Avocado",21,0.290957186981323,-2.9384126984127,9.56012782452013,9.56455436002222,"Insignificant"
"738","Tebufenpyrad","Carrot",20,0.298142396999972,2.09,3.46688494589454,3.47968103666975,"Insignificant"
"739","Tebufenpyrad","Onion",21,0.290957186981323,1.40380952380953,4.17214070894524,4.18227380498864,"Insignificant"
"740","Tebufenpyrad","Orange",20,0.298142396999972,0.348666666666668,4.93251633822946,4.94151862445033,"Insignificant"
"741","Tebufenpyrad","Spinach",14,0.356348322549899,3.18857142857143,5.16628083162904,5.17855595298938,"Insignificant"
"742","Tebufenpyrad","Strawberries",20,0.298142396999972,4.24133333333334,4.25562144911042,4.2660523680585,"Insignificant"
"743","Terbufos (raw)","Apple",21,0.290957186981323,-1.88444444444444,4.8617972595114,4.87049573218668,"Insignificant"
"744","Terbufos (raw)","Avocado",20,0.298142396999972,0.572666666666672,4.06948415484687,4.08039093414327,"Insignificant"
"745","Terbufos (raw)","Carrot",21,0.290957186981323,-1.3663492063492,2.80234701332094,2.81741102214868,"Insignificant"
"746","Terbufos (raw)","Onion",21,0.290957186981323,-1.36571428571428,3.70090336462406,3.71232296533341,"Insignificant"
"747","Terbufos (raw)","Orange",18,0.314269680527355,-1.77481481481481,1.83284707356117,1.85959507075075,"Insignificant"
"748","Terbufos (raw)","Spinach",14,0.356348322549899,2.35619047619048,3.08384233002978,3.10436267911268,"Insignificant"
"749","Terbufos (raw)","Strawberries",20,0.298142396999972,-1.98733333333333,2.83289111100015,2.84853663056534,"Insignificant"
"750","Tetradifon","Apple",19,0.305887645160749,0.916491228070178,4.45345274203467,4.46394540479586,"Insignificant"
"751","Tetradifon","Avocado",21,0.290957186981323,-3.84888888888888,11.3496128829398,11.3533417405295,"Insignificant"
"752","Tetradifon","Carrot",15,0.344265186329548,-2.90044444444444,2.71027142864533,2.73204863343421,"Insignificant"
"753","Tetradifon","Onion",21,0.290957186981323,3.65396825396826,9.16510917793052,9.16972640420871,"Insignificant"
"754","Tetradifon","Orange",21,0.290957186981323,-1.67428571428571,7.16246831622677,7.16837558067436,"Insignificant"
"755","Tetradifon","Spinach",14,0.356348322549899,1.21809523809524,8.37058195388124,8.37816366357368,"Insignificant"
"756","Tetradifon","Strawberries",18,0.314269680527355,-4.89629629629629,5.0664717311428,5.07620933714991,"Insignificant"
"757","THP","Apple",21,0.290957186981323,1.26730158730159,4.75651128209737,4.76540194121919,"Insignificant"
"758","THP","Avocado",21,0.290957186981323,30.6990476190476,18.2934419683016,18.2957556589575,"Insignificant"
"759","THP","Carrot",21,0.290957186981323,2.06920634920635,4.69296896132477,4.7019797699069,"Insignificant"
"760","THP","Onion",21,0.290957186981323,-26.3936507936508,54.0884810277954,54.089263592499,"Insignificant"
"761","THP","Orange",15,0.344265186329548,13.2862222222222,1.616689674194,1.6529379967694,"Significant"
"762","THP","Spinach",14,0.356348322549899,-1.26571428571428,16.3794864111051,16.3833622684283,"Insignificant"
"763","THP","Strawberries",21,0.290957186981323,7.17142857142858,5.56404375046988,5.5716459813774,"Insignificant"
"764","Tolclofos-methyl","Apple",21,0.290957186981323,-0.317460317460314,5.32923445667198,5.33717115884773,"Insignificant"
"765","Tolclofos-methyl","Avocado",18,0.314269680527355,2.05925925925926,3.82792005768753,3.84079905750682,"Insignificant"
"766","Tolclofos-methyl","Carrot",21,0.290957186981323,-0.326349206349203,2.96621755116623,2.98045342951415,"Insignificant"
"767","Tolclofos-methyl","Onion",20,0.298142396999972,1.71266666666667,3.61409450130008,3.62637118249309,"Insignificant"
"768","Tolclofos-methyl","Orange",21,0.290957186981323,-1.54222222222222,3.10477577170922,3.11837917470738,"Insignificant"
"769","Tolclofos-methyl","Spinach",14,0.356348322549899,2.21714285714286,5.9902563130446,6.00084617557848,"Insignificant"
"770","Tolclofos-methyl","Strawberries",18,0.314269680527355,-2.35629629629629,2.44409088352164,2.4642129938405,"Insignificant"
"771","Triadimefon","Apple",20,0.298142396999972,-2.59599999999999,4.83678710237325,4.84596722673329,"Insignificant"
"772","Triadimefon","Avocado",21,0.290957186981323,4.50666666666667,5.05223734816786,5.06060849176048,"Insignificant"
"773","Triadimefon","Carrot",21,0.290957186981323,-3.01904761904762,5.88574711040315,5.89293433972203,"Insignificant"
"774","Triadimefon","Onion",21,0.290957186981323,2.83873015873016,4.39503134563344,4.40465170175311,"Insignificant"
"775","Triadimefon","Orange",21,0.290957186981323,-1.01650793650793,4.86190983007369,4.87060810170797,"Insignificant"
"776","Triadimefon","Spinach",14,0.356348322549899,3.26666666666667,7.81619095376009,7.82430988347376,"Insignificant"
"777","Triadimefon","Strawberries",21,0.290957186981323,0.661587301587305,6.51917851156175,6.52566813056445,"Insignificant"
"778","Trifloxystrobin (raw)","Apple",21,0.290957186981323,0.0247619047619093,4.65171755274073,4.66080811395752,"Insignificant"
"779","Trifloxystrobin (raw)","Avocado",21,0.290957186981323,-5.70920634920634,7.48665849693543,7.4923101600502,"Insignificant"
"780","Trifloxystrobin (raw)","Carrot",18,0.314269680527355,5.79333333333334,5.85605323380211,5.86447993510277,"Insignificant"
"781","Trifloxystrobin (raw)","Onion",21,0.290957186981323,1.25269841269842,5.31347381862036,5.32143402719794,"Insignificant"
"782","Trifloxystrobin (raw)","Orange",15,0.344265186329548,3.87555555555556,2.94813006827563,2.96816263334565,"Insignificant"
"783","Trifloxystrobin (raw)","Spinach",11,0.402015126103685,4.16727272727273,2.79741699040058,2.82615604307299,"Insignificant"
"784","Trifloxystrobin (raw)","Strawberries",21,0.290957186981323,2.7752380952381,9.27895519570008,9.28351579997932,"Insignificant"
"785","Trifloxystrobin Metabolite","Apple",18,0.314269680527355,2.25925925925926,5.59673896128149,5.60555549725672,"Insignificant"
"786","Trifloxystrobin Metabolite","Avocado",19,0.305887645160749,-2.76210526315789,11.886441503576,11.8903767337034,"Insignificant"
"787","Trifloxystrobin Metabolite","Carrot",21,0.290957186981323,12.12,16.6625722970841,16.6651124100683,"Insignificant"
"788","Trifloxystrobin Metabolite","Onion",15,0.344265186329548,9.68533333333334,3.88583687948533,3.90105713525024,"Significant"
"789","Trifloxystrobin Metabolite","Orange",17,0.323380833381777,10.8854901960784,11.4235663421655,11.428142593495,"Insignificant"
"790","Trifloxystrobin Metabolite","Spinach",14,0.356348322549899,15.9914285714286,8.43484284800694,8.44236684807987,"Insignificant"
"791","Trifloxystrobin Metabolite","Strawberries",21,0.290957186981323,-0.577777777777774,17.6669360147182,17.6693317426779,"Insignificant"
"792","Vinclozolin","Apple",21,0.290957186981323,2.17904761904762,7.37157492164306,7.37731474928737,"Insignificant"
"793","Vinclozolin","Avocado",21,0.290957186981323,-0.250793650793646,8.97668250430351,8.98139659895524,"Insignificant"
"794","Vinclozolin","Carrot",20,0.298142396999972,0.748666666666671,3.63273041834894,3.64494433171298,"Insignificant"
"795","Vinclozolin","Onion",21,0.290957186981323,1.85904761904762,6.29976023731213,6.30647565065268,"Insignificant"
"796","Vinclozolin","Orange",21,0.290957186981323,-1.11428571428571,6.59120568492233,6.59762445624245,"Insignificant"
"797","Vinclozolin","Spinach",10,0.421637021355784,0.672000000000006,2.05617119909797,2.09895635442421,"Insignificant"
"798","Vinclozolin","Strawberries",21,0.290957186981323,2.77015873015873,5.50340646793627,5.51109234507814,"Insignificant"
