Compound,Matrix,n,Repeatability,Reproducibility,u_ref,av_bias,sd_bias,UoB,Significance,MU,pct_MU
Cyfluthrin,Orange,18,0.0024489557865434016,0.0024489557865434016,0.314269680527355,1.10666666666667,3.16495185768092,3.18051657652286,Insignificant,0.006837384776962256,9.116513035949676
Cyfluthrin,Strawberries,20,0.0032894271465379733,0.0032894271465379733,0.298142396999972,-1.86733333333333,4.35712760149075,4.36731608938046,Insignificant,0.009284211647457583,12.378948863276777
Cyhalothrin,Apple,21,0.003896316738534503,0.004281317585990188,0.290957186981323,-3.23047619047619,5.55940227459695,5.56701084384158,Insignificant,0.011960344601774538,15.947126135699383
Cyhalothrin,Avocado,21,0.006288709711957595,0.010647087590024782,0.290957186981323,-10.1847619047619,12.7343240701582,12.7376475696443,Insignificant,0.02860942404554286,38.14589872739048
Cyhalothrin,Carrot,21,0.002957253927827435,0.003409737057710033,0.290957186981323,0.266666666666669,4.37406904380806,4.38373540313008,Insignificant,0.009473319555539145,12.63109274071886
Cyhalothrin,Onion,15,0.0014801391504726546,0.0016250921732100562,0.344265186329548,-1.46577777777778,2.11337369146783,2.14123022543277,Insignificant,0.004569425430172243,6.092567240229657
Cyhalothrin,Orange,20,0.0038687409014387364,0.003948476938131005,0.298142396999972,-0.52933333333333,5.23315404766091,5.24164002726614,Insignificant,0.011143615141350961,14.858153521801283
Cyhalothrin,Strawberries,21,0.002683488312590447,0.002683488312590447,0.290957186981323,-0.664761904761901,3.50453239414152,3.51658973811893,Insignificant,0.00752521399790635,10.033618663875133
Cypermethrin,Apple,21,0.002429085333115235,0.0027501160148688465,0.290957186981323,0.808888888888893,3.54384181571565,3.55576586679592,Insignificant,0.0076616161418307845,10.215488189107713
Cypermethrin,Avocado,20,0.004856399038860981,0.00751007744197913,0.298142396999972,-10.5566666666667,9.10324394336424,9.10812489930208,Insignificant,0.020304197001999116,27.072262669332154
Cypermethrin,Carrot,13,9.315010927069725e-4,9.315010927069725e-4,0.369800130816819,1.70153846153847,1.16240540466153,1.21981083022675,Insignificant,0.0026112523205003954,3.4816697606671942
Cypermethrin,Onion,20,0.0022825174072251264,0.0029399376815552702,0.298142396999972,1.36,3.68039916472329,3.69245540265347,Insignificant,0.008077743794651456,10.770325059535276
Cypermethrin,Orange,21,0.004423468796145871,0.00501747849783041,0.290957186981323,4.42412698412699,6.46256724914608,6.46911365910289,Insignificant,0.013959283035211482,18.612377380281977
Cypermethrin,Strawberries,18,0.0025298415785772865,0.0026591112087753924,0.314269680527355,-1.79037037037037,3.49566994315664,3.50976833759545,Insignificant,0.007483318494866542,9.97775799315539
Cyproconazole,Apple,20,0.0025977203699490345,0.0025977203699490345,0.298142396999972,-3.732,3.30489737611725,3.31831818178359,Insignificant,0.007194990235003282,9.593320313337708
Cyproconazole,Avocado,21,0.0032467984230623264,0.003900138232331328,0.290957186981323,-2.97269841269841,4.95495527718887,4.96349049395663,Insignificant,0.01078312793966877,14.377503919558361
Cyproconazole,Carrot,21,0.002877204055085972,0.003172307364302116,0.290957186981323,-0.119365079365076,4.11565353512222,4.12592536357847,Insignificant,0.008863208859804503,11.817611813072672
Cyproconazole,Onion,21,0.0020901116397615367,0.0037810005694422248,0.290957186981323,-0.645714285714281,4.4855809908413,4.49500755394837,Insignificant,0.010131402680384823,13.508536907179764
Cyproconazole,Orange,20,0.0030450615527348526,0.0030450615527348526,0.298142396999972,0.495333333333337,3.88073249250223,3.89216823470562,Insignificant,0.008436515273861108,11.24868703181481
Cyproconazole,Strawberries,21,0.0030171149364388683,0.004039629453606976,0.290957186981323,-0.730158730158725,5.01622594699668,5.02465708640688,Insignificant,0.011049007958669794,14.732010611559726
Cyprodinil,Apple,21,0.003226100402889498,0.004239657603939189,0.290957186981323,-1.02603174603174,5.2838714362196,5.29187617383036,Insignificant,0.011614976609216775,15.486635478955701
Cyprodinil,Avocado,21,0.004526841991134484,0.005245044762232552,0.290957186981323,2.96571428571429,6.72045444419557,6.72674988543234,Insignificant,0.014555157068163556,19.40687609088474
Cyprodinil,Carrot,21,0.0043203282870560335,0.0046753479262288625,0.290957186981323,0.420952380952384,6.095650283682,6.10259030786178,Insignificant,0.013085454977676141,17.44727330356819
Cyprodinil,Onion,21,0.0034867080940814824,0.004089179932089903,0.290957186981323,1.56063492063492,5.22423663951093,5.23233261082135,Insignificant,0.011335100586502195,15.113467448669596
Cyprodinil,Orange,21,0.0028276486389572563,0.002902984741290121,0.290957186981323,4.60888888888889,3.84078772784573,3.85179262876735,Insignificant,0.00819090783469468,10.921210446259575
Cyprodinil,Strawberries,21,0.004076346013943961,0.004076346013943961,0.290957186981323,2.25142857142858,5.16592990138579,5.17411710639485,Insignificant,0.011256208727659367,15.008278303545824
delta-BHC,Apple,21,0.002238469573558244,0.0034971747586468997,0.290957186981323,-3.54095238095238,4.2299221351983904,4.23991714005089,Insignificant,0.00945351491338999,12.604686551186653
delta-BHC,Avocado,21,0.0036927384771084835,0.006494057828109476,0.290957186981323,-7.55746031746031,7.73009658591102,7.73557039345964,Insignificant,0.017416343165305995,23.22179088707466
delta-BHC,Carrot,15,0.0017312396409637923,0.0017399711843080095,0.344265186329548,2.85866666666667,2.31664124686294,2.34208137885625,Insignificant,0.00494489894290627,6.593198590541694
delta-BHC,Onion,15,0.0013029750679801107,0.0013029750679801107,0.344265186329548,1.02488888888889,1.68274806735918,1.71760285768264,Insignificant,0.003664537509526971,4.886050012702627
delta-BHC,Orange,21,0.0055878065946919275,0.0057951425824582185,0.290957186981323,2.6368253968254,7.64497209327008,7.65050680618836,Insignificant,0.016310358137853212,21.747144183804284
delta-BHC,Strawberries,20,0.003866477127586722,0.004330155059496803,0.298142396999972,-1.16066666666666,5.59630533926557,5.60424145975004,Insignificant,0.012069295614090363,16.092394152120484
Deltamethrin,Apple,21,0.003395888270078553,0.003395888270078553,0.290957186981323,0.689523809523814,4.31741927618215,4.32721218465253,Insignificant,0.009394623487729053,12.526164650305404
Deltamethrin,Avocado,21,0.004717343885422532,0.014213459487832123,0.290957186981323,-9.83619047619047,16.2257245099569,16.2283329999625,Insignificant,0.03742521882840155,49.90029177120207
Deltamethrin,Carrot,20,0.0024959196673760148,0.002866106375547213,0.298142396999972,0.607333333333338,3.68119857165796,3.69325220000821,Insignificant,0.007971732220964077,10.62897629461877
Deltamethrin,Onion,21,0.0036383189908754648,0.0041260750402889205,0.290957186981323,-1.94920634920635,5.31469345878448,5.32265184334863,Insignificant,0.011482242024306996,15.309656032409329
Deltamethrin,Orange,20,0.0036474327720097226,0.0036474327720097226,0.298142396999972,-6.72933333333333,4.73388205368972,4.74326134501721,Insignificant,0.010190031978672819,13.586709304897091
Deltamethrin,Strawberries,21,0.003558012866131256,0.00489698275839873,0.290957186981323,-4.06730158730158,6.04930038370349,6.05629352136529,Insignificant,0.013358473557346023,17.811298076461362
Diazinon,Apple,21,0.0030539615178290873,0.005093536587282589,0.290957186981323,2.02603174603175,6.10411660903685,6.11104701842292,Insignificant,0.013704104315935451,18.272139087913935
Diazinon,Avocado,20,0.003274495513563477,0.004839718187141932,0.298142396999972,3.188,5.90818466890392,5.91570240721761,Insignificant,0.01313131532665407,17.50842043553876
Diazinon,Carrot,21,0.002587380547047167,0.002587380547047167,0.290957186981323,-1.13587301587301,3.36563712059296,3.37819024215175,Insignificant,0.007242619231557966,9.656825642077289
Diazinon,Onion,21,0.0025479961002686175,0.0037509510812066557,0.290957186981323,0.536507936507941,4.57945732789262,4.58869104458401,Insignificant,0.01018109662243581,13.57479549658108
Diazinon,Orange,21,0.0038715291675561697,0.003921608634949995,0.290957186981323,0.569523809523813,5.20886960286803,5.21698942152834,Insignificant,0.011079452109541307,14.772602812721741
Diazinon,Strawberries,21,0.004057676440432142,0.004057676440432142,0.290957186981323,-0.980952380952376,5.14166349463513,5.14988927810294,Insignificant,0.011204106900086743,14.938809200115658
Dichlorvos,Apple,21,0.0022818528394601533,0.003346107699207222,0.290957186981323,1.18285714285715,4.0878272258709,4.09816879999195,Insignificant,0.00908704951255011,12.11606601673348
Dichlorvos,Avocado,21,0.004248698400126577,0.0047007360112666504,0.290957186981323,-1.79936507936508,6.0930962407418,6.10003917066095,Insignificant,0.01311911778392784,17.49215704523712
Dichlorvos,Carrot,21,0.0018191350639664926,0.0023696294092990506,0.290957186981323,1.24698412698413,2.95849096383085,2.97276384324838,Insignificant,0.006507269404446142,8.67635920592819
Dichlorvos,Onion,21,0.00169751545800288,0.002178074260210883,0.290957186981323,1.58857142857143,2.72772525730966,2.74319907480685,Insignificant,0.00599229484847169,7.98972646462892
Dichlorvos,Orange,21,0.0016636482190731888,0.0020693623520828077,0.290957186981323,3.22666666666667,2.60866930743541,2.62484506975395,Insignificant,0.005712365391617285,7.616487188823048
Dichlorvos,Strawberries,21,0.0015086991137642455,0.0017591243183319775,0.290957186981323,1.11492063492064,2.25053663206692,2.26926666941795,Insignificant,0.00489536604427933,6.527154725705774
Dicloran,Apple,21,0.004326841657624964,0.004357562196838932,0.290957186981323,-1.08380952380952,5.79782509851892,5.80512118371977,Insignificant,0.012319785513637849,16.426380684850464
Dicloran,Avocado,21,0.006062594787346056,0.006062594787346056,0.290957186981323,0.41460317460318,7.74241409927524,7.74787920461543,Insignificant,0.016795442673629497,22.39392356483933
Dicloran,Carrot,21,0.002092549898894905,0.002147211924244799,0.290957186981323,-2.75809523809524,2.84128073066992,2.85613940050766,Insignificant,0.006066013831959484,8.088018442612647
Dicloran,Onion,21,0.0036988065428283554,0.00407858910845972,0.290957186981323,1.59111111111111,5.29129655748563,5.29929007923848,Insignificant,0.011389693849546379,15.186258466061838
Dicloran,Orange,21,0.004029791636663194,0.004029791636663194,0.290957186981323,-0.902857142857141,5.12857813148963,5.1368248690655,Insignificant,0.011150227102819231,14.86696947042564
Dicloran,Strawberries,21,0.00689588570689362,0.007029804334374598,0.290957186981323,-3.37968253968254,9.31986420411096,9.32440479964941,Insignificant,0.01983173660753764,26.442315476716853
Dicofol (raw),Apple,21,0.0035839580850723636,0.0036260687845009196,0.290957186981323,-5.08126984126984,4.81798280475121,4.82676023762673,Insignificant,0.010247591507309433,13.663455343079244
Dicofol (raw),Avocado,21,0.004765424247007627,0.017987938192248813,0.290957186981323,-10.4260317460317,20.3659377834398,20.3680160517316,Insignificant,0.04719840947395097,62.93121263193463
Dicofol (raw),Carrot,21,0.0021792123959510383,0.0039052022690130644,0.290957186981323,-0.0177777777777707,4.6380289555578,4.6471462939366,Insignificant,0.010468684185294189,13.958245580392251
Dicofol (raw),Onion,21,0.002606379840509798,0.004528332275493804,0.290957186981323,-0.0799999999999962,5.39827462147758,5.40610996683798,Insignificant,0.012156550866902654,16.20873448920354
Dicofol (raw),Orange,21,0.00234160235464982,0.0026249583087068267,0.290957186981323,-0.319365079365075,3.39102469256838,3.40348417805409,Insignificant,0.007322906508203638,9.763875344271518
Dicofol (raw),Strawberries,19,0.0032408004871665634,0.0032408004871665634,0.305887645160749,-2.50175438596491,4.31850273670627,4.3293224802966,Insignificant,0.009175128105475123,12.233504140633498
Dieldrin (raw),Apple,21,0.00579718390857503,0.009837316465281335,0.290957186981323,6.05460317460318,11.7623247171349,11.76592277877,Insignificant,0.026430556054183447,35.24074140557793
Dieldrin (raw),Avocado,21,0.01253827929259225,0.015634351916979018,0.290957186981323,5.79301587301588,19.6984198436987,19.7005685304582,Insignificant,0.043023072187004054,57.364096249338736
Dieldrin (raw),Carrot,21,0.01030902332448433,0.013743811965642535,0.290957186981323,9.34095238095239,17.0805904511153,17.0830684083213,Insignificant,0.03757911292773383,50.105483903645116
Dieldrin (raw),Onion,19,0.00429537828867926,0.004561766483148263,0.305887645160749,10.0035087719298,5.97931552646641,5.98713465829058,Insignificant,0.012802025698077396,17.069367597436532
Dieldrin (raw),Orange,21,0.008716358730789455,0.010920513026497644,0.290957186981323,1.53968253968254,13.7451597098664,13.7482388521,Insignificant,0.030038509949729543,40.05134659963939
Dieldrin (raw),Strawberries,21,0.010037316643248103,0.010126595515507361,0.290957186981323,5.22222222222223,13.4665262918976,13.469669129382,Insignificant,0.028607931006323833,38.14390800843178
Difenoconazole,Apple,21,0.0027478077842250175,0.0027478077842250175,0.290957186981323,1.81269841269842,3.56550754047219,3.57735937610692,Insignificant,0.007680896153072609,10.241194870763477
Difenoconazole,Avocado,21,0.004059337071532423,0.013146433028032518,0.290957186981323,-12.1536507936508,14.9620887543879,14.9649175065831,Insignificant,0.034571657559257424,46.09554341234323
Difenoconazole,Carrot,21,0.0016204766102737805,0.0025478505012796054,0.290957186981323,1.21142857142858,3.07877691650228,3.09249468653438,Insignificant,0.006890870505714828,9.187827340953104
Difenoconazole,Onion,21,0.002315690441795322,0.0023981428472145405,0.290957186981323,0.949841269841275,3.16494382540819,3.17828971345368,Insignificant,0.006762602224257861,9.01680296567715
Difenoconazole,Orange,21,0.003565458852012853,0.0035684484709458688,0.290957186981323,-1.74920634920635,4.75673579776462,4.76562603803441,Insignificant,0.01010126125350516,13.468348338006882
Difenoconazole,Strawberries,15,9.243907903767406e-4,0.0010666930205077765,0.344265186329548,-2.44888888888888,1.37072953966108,1.41330038895416,Insignificant,0.0030075781745767588,4.010104232769012
Dimethoate (raw),Apple,21,0.004773484468211247,0.00746378016059653,0.290957186981323,2.19301587301588,9.02652448834125,9.03121256660923,Insignificant,0.020158084187125485,26.877445582833982
Dimethoate (raw),Avocado,21,0.005397980662997529,0.008700851393167588,0.290957186981323,-10.4298412698413,10.4762019451597,10.4802415659384,Insignificant,0.023450992564172993,31.26799008556399
Dimethoate (raw),Carrot,20,0.0029591558291662376,0.0029591558291662376,0.298142396999972,0.384666666666671,3.88992226203537,3.90133106690105,Insignificant,0.00832299688187377,11.097329175831694
Dimethoate (raw),Onion,21,0.003817334522561896,0.004796580060012429,0.290957186981323,-2.9968253968254,6.03348273076453,6.0404941807016,Insignificant,0.013195671770296031,17.594229027061377
Dimethoate (raw),Orange,21,0.006142741619437905,0.006624862981512111,0.290957186981323,-4.58349206349206,8.64532233678296,8.65021701412944,Insignificant,0.018544926812370834,24.726569083161113
Dimethoate (raw),Strawberries,21,0.002995596238713893,0.004733391371685951,0.290957186981323,-3.79174603174603,5.71556545458177,5.72296641177148,Insignificant,0.012779387729789688,17.039183639719585
Dimethomorph,Apple,17,0.001965147559847043,0.001965147559847043,0.323380833381777,1.01254901960785,2.52789535027872,2.54849564750648,Insignificant,0.005482753630699629,7.310338174266171
Dimethomorph,Avocado,21,0.005426409406561493,0.015413348530581213,0.290957186981323,-19.3250793650794,17.6450783701244,17.6474770653623,Insignificant,0.04063262859991683,54.17683813322245
Dimethomorph,Carrot,20,0.0022484397017569695,0.0030529975492479978,0.298142396999972,1.75866666666667,3.78269349253671,3.79442471889593,Insignificant,0.008347329439673276,11.129772586231034
Dimethomorph,Onion,21,0.0025310553668067555,0.002809111874562765,0.290957186981323,0.496507936507941,3.63822888477202,3.6498445860948,Insignificant,0.007844584786729667,10.459446382306224
Dimethomorph,Orange,21,0.004386465294263454,0.0047871616148330125,0.290957186981323,-4.36825396825397,6.22741819332036,6.23421153307725,Insignificant,0.01338337777036192,17.844503693815895
Dimethomorph,Strawberries,21,0.00332859711142077,0.0037939328579473016,0.290957186981323,-1.26920634920635,4.88073149171104,4.88939627958667,Insignificant,0.010552944947967352,14.070593263956468
Diphenylamine,Apple,18,0.0022644578874003174,0.002473025533836088,0.314269680527355,-2.68296296296296,3.21807170144976,3.23338072422202,Insignificant,0.006927236873855602,9.23631583180747
Diphenylamine,Avocado,21,0.0027390833827720135,0.004896471379757992,0.290957186981323,2.28761904761905,5.81699818948811,5.82427025653549,Insignificant,0.013123509703534932,17.49801293804658
Diphenylamine,Carrot,21,0.0019435950979465612,0.0024552061858357207,0.290957186981323,-0.938412698412695,3.08484316529988,3.09853407906924,Insignificant,0.006761228061377551,9.014970748503401
Diphenylamine,Onion,21,0.002200792065208728,0.0037562590849041714,0.290957186981323,-0.484444444444441,4.48794599558186,4.49736760159933,Insignificant,0.010096887578630849,13.462516771507799
Diphenylamine,Orange,21,0.002743312214233354,0.0039295121817338324,0.290957186981323,3.96063492063492,4.81967721591483,4.8284515685947,Insignificant,0.01068740563390731,14.249874178543081
Diphenylamine,Strawberries,20,0.0036876521760367473,0.003907493135904765,0.298142396999972,0.812000000000003,5.12432364956558,5.13298955330965,Insignificant,0.010970691380944954,14.627588507926607
Disulfoton (raw),Apple,21,0.0039078758489483265,0.005479124886677566,0.290957186981323,-0.879365079365077,6.74566722002993,6.75193915316499,Insignificant,0.014921721527133962,19.895628702845283
Disulfoton (raw),Avocado,20,0.007312702849780488,0.008994951791871663,0.298142396999972,5.84666666666667,11.3707012441461,11.374609253619,Insignificant,0.024794062519392413,33.058750025856554
Disulfoton (raw),Carrot,18,0.0023209399436913965,0.0030930410242636266,0.314269680527355,2.79259259259259,3.8499523052059,3.86275784698691,Insignificant,0.008475826332939094,11.301101777252125
Disulfoton (raw),Onion,21,0.0043481541422130355,0.0043481541422130355,0.290957186981323,0.467936507936513,5.54971855904928,5.55734038631,Insignificant,0.012046362528113204,16.06181670415094
Disulfoton (raw),Orange,21,0.005870565398259191,0.0062282449674165566,0.290957186981323,4.94412698412699,8.16418043139678,8.16936339019499,Insignificant,0.01747357325932448,23.29809767909931
Disulfoton (raw),Strawberries,21,0.004859097832523206,0.004859097832523206,0.290957186981323,-0.245714285714283,6.32035381770296,6.3270473734285,Insignificant,0.013583602836940793,18.11147044925439
Endosulfan sulfate,Apple,19,0.006565705108473015,0.0071410366879210915,0.305887645160749,6.59157894736843,9.30068916658112,9.30571793172463,Insignificant,0.019970465415677926,26.627287220903902
Endosulfan sulfate,Avocado,21,0.009747331991492907,0.01723701500824774,0.290957186981323,-13.9339682539683,20.504023443083,20.5060877165576,Insignificant,0.046201546736189786,61.60206231491972
Endosulfan sulfate,Carrot,18,0.0039025134269620567,0.006944394557281129,0.314269680527355,5.41925925925926,8.27528611005931,8.28125145346036,Insignificant,0.018633343654549002,24.844458206065337
Endosulfan sulfate,Onion,20,0.008715606755725504,0.009059448528956349,0.298142396999972,-6.81666666666666,11.9443738988805,11.9480942716881,Insignificant,0.0254852424596435,33.98032327952467
Endosulfan sulfate,Orange,21,0.013646680159111213,0.020529854600848323,0.290957186981323,2.8984126984127,24.9765050401605,24.9781996970522,Insignificant,0.05558505424091969,74.11340565455959
Endosulfan sulfate,Strawberries,21,0.009020964735653543,0.010128425581594842,0.290957186981323,-2.12825396825397,13.0790991712837,13.0823350827339,Insignificant,0.028203224537022575,37.604299382696766
Endrin,Apple,19,0.0038075847237548674,0.0038075847237548674,0.305887645160749,-1.71228070175438,5.06445627376996,5.07368550467901,Insignificant,0.010766194595360191,14.354926127146923
Endrin,Avocado,21,0.010630525304704761,0.012249003124786127,0.290957186981323,-1.6215873015873,15.7157571182219,15.7184502379719,Insignificant,0.034000868892458895,45.33449185661186
Endrin,Carrot,21,0.006092823387018275,0.008125541740181303,0.290957186981323,-0.985396825396821,10.0976432055643,10.1018342092679,Insignificant,0.022219441637148955,29.625922182865274
Endrin,Onion,20,0.005197047036458266,0.005197047036458266,0.298142396999972,-2.734,6.61025037789641,6.61697052640923,Insignificant,0.014371912337201947,19.16254978293593
Endrin,Orange,21,0.011632573109284864,0.011632573109284864,0.290957186981323,7.02158730158731,15.175159512947,15.1779485546645,Insignificant,0.03255149464785794,43.40199286381059
Endrin,Strawberries,21,0.008793880899229944,0.009075975276017688,0.290957186981323,-4.6895238095238,11.9897016127135,11.993231459726,Insignificant,0.025556367323003884,34.075156430671846
Ethoprophos,Apple,21,0.002333135365751552,0.0028794341139061538,0.290957186981323,0.760634920634924,3.63607963777956,3.64770218314643,Insignificant,0.007943705590176497,10.591607453568662
Ethoprophos,Avocado,20,0.002015065908660685,0.002466095393145863,0.298142396999972,2.58666666666667,3.1209205419619,3.13512901140107,Insignificant,0.006814824448815277,9.086432598420371
Ethoprophos,Carrot,21,0.0017018225524419368,0.0017018225524419368,0.290957186981323,0.280634920634924,2.19697357973484,2.21615635610599,Insignificant,0.004757660689676719,6.343547586235625
Ethoprophos,Onion,17,0.001502035761415629,0.001502035761415629,0.323380833381777,-0.226666666666664,1.9639812173802,1.99042643310948,Insignificant,0.004235385440775467,5.647180587700623
Ethoprophos,Orange,21,0.0020790981714073073,0.002912138214369614,0.290957186981323,0.934603174603177,3.58594268966265,3.59772720730756,Insignificant,0.007940112612508701,10.586816816678269
Ethoprophos,Strawberries,20,0.002366124607509786,0.002366124607509786,0.298142396999972,0.0886666666666684,3.14666748438883,3.16076021649837,Insignificant,0.006698700934658951,8.931601246211935
Fenamiphos (raw),Apple,21,0.005388920438461071,0.005388920438461071,0.290957186981323,-1.06285714285714,6.8548923555625,6.86106444300046,Insignificant,0.014902309078562812,19.86974543808375
Fenamiphos (raw),Avocado,21,0.009410315177826506,0.012356274012945543,0.290957186981323,-3.38603174603174,15.4021911723642,15.4049391103863,Insignificant,0.03383285925206543,45.11047900275391
Fenamiphos (raw),Carrot,18,0.004507844098091505,0.004507844098091505,0.314269680527355,-0.246666666666664,5.66135437270388,5.67007043743128,Insignificant,0.012394331602511528,16.525775470015372
Fenamiphos (raw),Onion,21,0.002998655783503084,0.003929778948622175,0.290957186981323,2.29396825396826,4.90039359179417,4.90902367473956,Insignificant,0.010770065254130608,14.360087005507477
Fenamiphos (raw),Orange,21,0.005754576646544242,0.005976095635749065,0.290957186981323,0.172063492063496,7.88068232213645,7.88605160692535,Insignificant,0.01681612168638858,22.421495581851442
Fenamiphos (raw),Strawberries,21,0.007320122082423716,0.007320122082423716,0.290957186981323,-0.312380952380949,9.33719307946315,9.34172525221282,Insignificant,0.020265472317564384,27.020629756752513
Fenarimol,Apple,20,0.0022860813474526328,0.0028447860650587286,0.298142396999972,-0.181999999999996,3.58709910652047,3.59946786190527,Insignificant,0.007843635064420661,10.458180085894215
Fenarimol,Avocado,20,0.0029772500612428973,0.003024017114030995,0.298142396999972,-4.93933333333333,4.01352677740942,4.0245852061885,Insignificant,0.008545326892987763,11.39376919065035
Fenarimol,Carrot,21,0.0019924520268666604,0.002359812197070389,0.290957186981323,3.46539682539683,3.00785905332283,3.02189876887234,Insignificant,0.006543818976921739,8.725091969228986
Fenarimol,Onion,21,0.0027543820786014132,0.003092037062727242,0.290957186981323,2.00952380952381,3.99298750390597,4.00357406463341,Insignificant,0.008620158623475413,11.493544831300552
Fenarimol,Orange,21,0.003782377055566532,0.003782377055566532,0.290957186981323,0.581587301587305,4.91415818709885,4.92276413943292,Insignificant,0.010571240229982466,14.094986973309956
Fenarimol,Strawberries,21,0.0035459713335576617,0.004314707563734096,0.290957186981323,3.29396825396826,5.46566897593491,5.47340784513208,Insignificant,0.01191103440849165,15.8813792113222
Fenitrothion,Apple,19,0.0033888538939124656,0.004187214059837952,0.305887645160749,3.19087719298246,5.28992903428621,5.29876555805654,Insignificant,0.011545739834238537,15.394319778984718
Fenitrothion,Avocado,20,0.003503701743922299,0.004651116921030398,0.298142396999972,-0.987333333333329,5.78768278733239,5.79535684282448,Insignificant,0.012731866185192349,16.975821580256465
Fenitrothion,Carrot,21,0.003451346183185695,0.0035880892343615814,0.290957186981323,-0.317460317460313,4.73015972302109,4.73909981852536,Insignificant,0.010101011749688587,13.46801566625145
Fenitrothion,Onion,20,0.004110180365026969,0.00476899516470214,0.298142396999972,-1.46,6.10990567590213,6.11717551303786,Insignificant,0.013235100721292492,17.646800961723322
Fenitrothion,Orange,19,0.0036098525395288432,0.0036098525395288432,0.305887645160749,-6.95649122807017,4.72574214874238,4.73563154266273,Insignificant,0.010128331805942244,13.504442407922992
Fenitrothion,Strawberries,21,0.004986087469546466,0.004986087469546466,0.290957186981323,-4.44126984126984,6.45879920695536,6.46534943219802,Insignificant,0.013910282002778572,18.54704267037143
Fenoxycarb,Apple,21,0.003698965320795043,0.004066274682792385,0.290957186981323,-1.5663492063492,5.27954816088165,5.28755944342235,Insignificant,0.011359775531939627,15.146367375919503
Fenoxycarb,Avocado,20,0.0037967920817507,0.004246747073040841,0.298142396999972,-4.228,5.49026468540356,5.49835386317381,Insignificant,0.011838969846234516,15.785293128312688
Fenoxycarb,Carrot,18,0.003660249666217808,0.004263373682745882,0.314269680527355,-0.60444444444444,5.46028704744749,5.46932354799217,Insignificant,0.011832615763148887,15.776821017531852
Fenoxycarb,Onion,21,0.003902730830650244,0.003902730830650244,0.290957186981323,1.7136507936508,5.09973876289124,5.1080320608226,Insignificant,0.010937651150883028,14.583534867844037
Fenoxycarb,Orange,21,0.0037804041524095743,0.004071811343744651,0.290957186981323,2.65333333333334,5.31550185777411,5.32345903381026,Insignificant,0.011405342023221687,15.207122697628916
Fenoxycarb,Strawberries,21,0.005901556157435519,0.005931763225718505,0.290957186981323,-3.66666666666666,7.89695637571843,7.90231460299171,Insignificant,0.016770451873888842,22.360602498518457
Fenthion (raw),Apple,21,0.002539693457317795,0.0035705859005868085,0.290957186981323,0.817142857142863,4.39380805297059,4.40343108166862,Insignificant,0.009727502073946789,12.970002765262386
Fenthion (raw),Avocado,21,0.006252309414598174,0.053854245450671974,0.290957186981323,4.33015873015873,60.2501930146857,60.2508955484608,Insignificant,0.14060228463515748,187.46971284687663
Fenthion (raw),Carrot,14,0.0012803077281606475,0.001382564781176515,0.356348322549899,-1.88380952380952,1.8060065295728,1.84082690979997,Insignificant,0.0039077346184518465,5.210312824602462
Fenthion (raw),Onion,21,0.00333575840356944,0.004236921212454186,0.290957186981323,-0.113650793650788,5.31734874462431,5.32530316100537,Insignificant,0.011645317788474387,15.527090384632517
Fenthion (raw),Orange,21,0.003406846048767101,0.003406846048767101,0.290957186981323,-2.34984126984127,4.52185783797747,4.53120893267287,Insignificant,0.009624088132438962,12.832117509918616
Fenthion (raw),Strawberries,21,0.003701340812398102,0.0037956872232309475,0.290957186981323,-2.94031746031746,5.02350850222807,5.03192743952193,Insignificant,0.010705121528444949,14.273495371259934
Fenthion-oxon,Apple,18,0.002535076010882589,0.002535076010882589,0.314269680527355,2.33925925925927,3.34142773201934,3.35617411950076,Insignificant,0.007144944166662509,9.52659222221668
Fenthion-oxon,Avocado,21,0.00842702502628601,0.00842702502628601,0.290957186981323,-30.0577777777778,10.9037496778419,10.9076309582646,Significant,0.046032818910893586,61.377091881191454
Fenthion-oxon,Carrot,21,0.0038480821857045217,0.004540289181356198,0.290957186981323,2.61460317460318,5.79229818870527,5.7996012269409,Insignificant,0.01257523342854171,16.766977904722282
Fenthion-oxon,Onion,17,0.0022641182152257516,0.002677382376165626,0.323380833381777,-3.70117647058823,3.41831686595588,3.43357908886298,Insignificant,0.00742965696460023,9.90620928613364
Fenthion-oxon,Orange,16,0.0022453727347477776,0.0025412093680142376,0.333333333333333,-4.245,3.27920451058214,3.29610274920751,Insignificant,0.007090531729590752,9.454042306121003
Fenthion-oxon,Strawberries,20,0.003109808464113736,0.0038560559266592365,0.298142396999972,-1.508,4.86599255124501,4.87511768039099,Insignificant,0.010627883473807574,14.170511298410098
Fenthion-oxon-sulfone,Apple,18,0.011225572474531204,0.011225572474531204,0.314269680527355,-5.00074074074074,14.8171125037383,14.8204449454305,Insignificant,0.031595197156846756,42.12692954246234
Fenthion-oxon-sulfone,Avocado,21,0,0,0.290957186981323,-100,0,0.290957186981323,Significant,0.07543643578047197,100.58191437396263
Fenthion-oxon-sulfone,Carrot,18,0.01061173326356929,0.017071489748567627,0.314269680527355,1.09703703703704,20.605915924719,20.6083123163612,Insignificant,0.046057830562580115,61.41044075010682
Fenthion-oxon-sulfone,Onion,21,0.023951929438137624,0.04396049521395069,0.290957186981323,-25.3473015873016,52.0662155296188,52.0670284888755,Insignificant,0.11760015022550446,156.80020030067263
