"","Compound","Matrix","n","u_ref","av_bias","sd_bias","UoB","Significance"
"707","Tebufenozide","Strawberry",20,0.298142396999972,-3.00876681127886,4.28183027843855,4.29219750503656,"Insignificant"
"708","Tebufenpyrad","Apple",21,0.290957186981323,0.329592202815077,6.46929975156798,6.47583935565835,"Insignificant"
"709","Tebufenpyrad","Avocado",21,0.290957186981323,3.55368035595705,5.647669691063,5.65515950473616,"Insignificant"
"710","Tebufenpyrad","Carrot",21,0.290957186981323,-0.622515612449528,5.78714209403434,5.79445163075854,"Insignificant"
"711","Tebufenpyrad","Onion",19,0.305887645160749,-1.9932298798105,2.94638082504392,2.96221660545755,"Insignificant"
"712","Tebufenpyrad","Orange",21,0.290957186981323,1.73149377834413,5.86574874697853,5.87296045000613,"Insignificant"
"713","Tebufenpyrad","Spinach",15,0.344265186329548,-3.58451747250548,1.7687925640669,1.8019838104758,"Insignificant"
"714","Tebufenpyrad","Strawberry",21,0.290957186981323,-1.91769620290691,5.47358699583713,5.48131468588088,"Insignificant"
"715","Terbufos","Apple",21,0.290957186981323,-5.29989542431699,6.49012776181044,6.49664640020362,"Insignificant"
"716","Terbufos","Avocado",20,0.298142396999972,-4.35524504041448,3.57932419813736,3.59171972796606,"Insignificant"
"717","Terbufos","Carrot",21,0.290957186981323,-2.92341847349135,10.2399084487942,10.2440412496408,"Insignificant"
"718","Terbufos","Onion",21,0.290957186981323,-7.82311676170314,7.70960913194215,7.71509747520937,"Insignificant"
"719","Terbufos","Orange",21,0.290957186981323,-0.374219476905736,12.3318390142959,12.3352709560499,"Insignificant"
"720","Terbufos","Spinach",18,0.314269680527355,-3.86574430454006,4.68360482725326,4.69413672680811,"Insignificant"
"721","Terbufos","Strawberry",18,0.314269680527355,-7.06976681774002,4.57020323335232,4.5809958552964,"Insignificant"
"722","Terbufos Sulfone","Apple",21,0.290957186981323,-2.56406795529257,6.98499286997321,6.99105009839242,"Insignificant"
"723","Terbufos Sulfone","Avocado",21,0.290957186981323,2.33725336199254,5.19245461006088,5.20060005789703,"Insignificant"
"724","Terbufos Sulfone","Carrot",21,0.290957186981323,0.742316487871515,7.07057002670517,7.07655400510712,"Insignificant"
"725","Terbufos Sulfone","Onion",21,0.290957186981323,-3.74370763827273,7.3405545593546,7.3463186238767,"Insignificant"
"726","Terbufos Sulfone","Orange",20,0.298142396999972,4.82744517973309,5.0064892409346,5.01535875172283,"Insignificant"
"727","Terbufos Sulfone","Spinach",21,0.290957186981323,-2.52294324351017,6.0142708959192,6.02130471693277,"Insignificant"
"728","Terbufos Sulfone","Strawberry",21,0.290957186981323,-0.984910359940709,6.88766921394786,6.89381195605314,"Insignificant"
"729","Terbufos sulfoxide","Apple",21,0.290957186981323,-1.11930211517754,5.5900751387604,5.59764201621033,"Insignificant"
"730","Terbufos sulfoxide","Avocado",20,0.298142396999972,4.89423683690471,4.09914632803786,4.10997439256684,"Insignificant"
"731","Terbufos sulfoxide","Carrot",19,0.305887645160749,0.778894806527154,2.8551381147029,2.87147712954348,"Insignificant"
"732","Terbufos sulfoxide","Onion",21,0.290957186981323,-0.598162035356174,4.64372172966513,4.65282791291707,"Insignificant"
"733","Terbufos sulfoxide","Orange",21,0.290957186981323,-1.29627226975894,4.90586670615767,4.91448717805249,"Insignificant"
"734","Terbufos sulfoxide","Spinach",18,0.314269680527355,-0.441199580135531,2.42518808305509,2.44546573688759,"Insignificant"
"735","Terbufos sulfoxide","Strawberry",21,0.290957186981323,-2.44517082346333,3.41962541154739,3.43198106637503,"Insignificant"
"736","Thiabendazole","Apple",21,0.290957186981323,-1.20122979553929,5.05162399755245,5.05999615585861,"Insignificant"
"737","Thiabendazole","Avocado",21,0.290957186981323,1.18739300594748,10.0173742687248,10.0215988407222,"Insignificant"
"738","Thiabendazole","Carrot",21,0.290957186981323,-4.33831763801852,4.01739363130118,4.02791604598151,"Insignificant"
"739","Thiabendazole","Onion",21,0.290957186981323,1.875791715372,4.27573436436528,4.28562252645637,"Insignificant"
"740","Thiabendazole","Orange",21,0.290957186981323,-0.708261034864656,3.97966091663754,3.9902828340944,"Insignificant"
"741","Thiabendazole","Spinach",21,0.290957186981323,2.37911487400743,4.86987729544155,4.87856136143774,"Insignificant"
"742","Thiabendazole","Strawberry",21,0.290957186981323,-1.55894781235064,10.2900648945173,10.2941775590881,"Insignificant"
"743","Thiacloprid","Apple",21,0.290957186981323,-1.54831468369951,8.70714249290768,8.71200243781272,"Insignificant"
"744","Thiacloprid","Avocado",21,0.290957186981323,5.3331576252073,5.95669001878167,5.9637917522755,"Insignificant"
"745","Thiacloprid","Carrot",21,0.290957186981323,-3.08695047025825,4.70311233465806,4.71210374642461,"Insignificant"
"746","Thiacloprid","Onion",21,0.290957186981323,-0.00755988030138824,4.7592904023238,4.76817587954843,"Insignificant"
"747","Thiacloprid","Orange",21,0.290957186981323,2.19168514036621,8.96310643031994,8.96782766147403,"Insignificant"
"748","Thiacloprid","Spinach",21,0.290957186981323,1.4232897164759,6.41605327322221,6.42264709364305,"Insignificant"
"749","Thiacloprid","Strawberry",20,0.298142396999972,2.17646927527953,3.96692447845096,3.9781124552509,"Insignificant"
"750","Thiamethoxam","Apple",21,0.290957186981323,3.82824283817478,10.914956858982,10.9188341556273,"Insignificant"
"751","Thiamethoxam","Avocado",21,0.290957186981323,5.74530472527702,6.98302024858027,6.98907918661237,"Insignificant"
"752","Thiamethoxam","Carrot",21,0.290957186981323,2.93821447940347,8.51781858174293,8.52278648542489,"Insignificant"
"753","Thiamethoxam","Onion",16,0.333333333333333,-4.06799807367261,3.59980403074661,3.61520402894368,"Insignificant"
"754","Thiamethoxam","Orange",21,0.290957186981323,-1.85744232618844,7.00399525876016,7.01003606762411,"Insignificant"
"755","Thiamethoxam","Spinach",20,0.298142396999972,-1.64419093399472,7.30609475973955,7.31217543055298,"Insignificant"
"756","Thiamethoxam","Strawberry",20,0.298142396999972,0.990393059305302,6.23048973679995,6.23761903688085,"Insignificant"
"757","Tolclofos-methyl","Apple",21,0.290957186981323,-2.21442263235078,7.81158619901737,7.81700294418101,"Insignificant"
"758","Tolclofos-methyl","Avocado",21,0.290957186981323,2.77517462669451,7.92665518855609,7.93199335368603,"Insignificant"
"759","Tolclofos-methyl","Carrot",21,0.290957186981323,-0.9528067948483,5.03349792361999,5.04190018066035,"Insignificant"
"760","Tolclofos-methyl","Onion",21,0.290957186981323,-5.23857167463824,8.93328816731859,8.93802514904777,"Insignificant"
"761","Tolclofos-methyl","Orange",21,0.290957186981323,1.11901228592216,8.83802530500902,8.84281331797952,"Insignificant"
"762","Tolclofos-methyl","Spinach",21,0.290957186981323,-2.89934244469434,6.67619762892275,6.68253476347784,"Insignificant"
"763","Tolclofos-methyl","Strawberry",21,0.290957186981323,1.06851918147939,6.41221848178176,6.41881624154795,"Insignificant"
"764","Triadimefon","Apple",21,0.290957186981323,-1.13652526035635,7.08915619208346,7.09512449506077,"Insignificant"
"765","Triadimefon","Avocado",21,0.290957186981323,7.35157564865527,6.68969833588143,6.69602269334199,"Insignificant"
"766","Triadimefon","Carrot",20,0.298142396999972,1.08430692949298,6.72837923196573,6.7349815128207,"Insignificant"
"767","Triadimefon","Onion",20,0.298142396999972,-1.32604827501427,8.96975512087443,8.97470867590374,"Insignificant"
"768","Triadimefon","Orange",21,0.290957186981323,2.21783012697075,8.48717095557038,8.49215678810357,"Insignificant"
"769","Triadimefon","Spinach",12,0.384900179459751,-1.42936414927714,1.59106045288093,1.63695495138682,"Insignificant"
"770","Triadimefon","Strawberry",21,0.290957186981323,1.14114941543107,7.31677409896367,7.3225568826689,"Insignificant"
"771","Triadimenol","Apple",21,0.290957186981323,-1.06541292964909,10.1953130494301,10.1994639202526,"Insignificant"
"772","Triadimenol","Avocado",21,0.290957186981323,1.36418765061173,11.2283694863179,11.2321385944944,"Insignificant"
"773","Triadimenol","Carrot",21,0.290957186981323,2.83269178917452,8.69681084854357,8.7016765637434,"Insignificant"
"774","Triadimenol","Onion",19,0.305887645160749,2.3913040023293,9.16910940400311,9.17421029375501,"Insignificant"
"775","Triadimenol","Orange",18,0.314269680527355,-0.308450966144722,4.23814740175914,4.24978338637824,"Insignificant"
"776","Triadimenol","Spinach",21,0.290957186981323,0.152773915628866,7.63919081971853,7.64472971822601,"Insignificant"
"777","Triadimenol","Strawberry",21,0.290957186981323,-1.41707705897246,8.96501075268917,8.96973098150042,"Insignificant"
"778","Trichlorfon","Apple",21,0.290957186981323,0.802199675226076,8.9334540936648,8.93819098745784,"Insignificant"
"779","Trichlorfon","Avocado",20,0.298142396999972,4.70242549956358,8.01786723982727,8.02340850040582,"Insignificant"
"780","Trichlorfon","Carrot",20,0.298142396999972,-0.623912031608529,4.54415178662228,4.55392186458566,"Insignificant"
"781","Trichlorfon","Onion",19,0.305887645160749,-3.03909003214543,5.499927013876,5.5084266727828,"Insignificant"
"782","Trichlorfon","Orange",21,0.290957186981323,1.9993265204341,6.96254759187914,6.96862433008396,"Insignificant"
"783","Trichlorfon","Spinach",21,0.290957186981323,3.10903240653405,8.55245402334034,8.55740181982863,"Insignificant"
"784","Trichlorfon","Strawberry",18,0.314269680527355,-1.65768217828392,2.96806966467332,2.98466128169559,"Insignificant"
"785","Trifloxystrobin","Apple",21,0.290957186981323,0.319112117709541,6.01496374994148,6.02199676168679,"Insignificant"
"786","Trifloxystrobin","Avocado",14,0.356348322549899,5.00552534935324,1.24563074443666,1.29560027727303,"Significant"
"787","Trifloxystrobin","Carrot",21,0.290957186981323,1.42851226262312,5.71774029334261,5.72513843909208,"Insignificant"
"788","Trifloxystrobin","Onion",21,0.290957186981323,-1.98560374856147,4.22354570765763,4.23355576664927,"Insignificant"
"789","Trifloxystrobin","Orange",20,0.298142396999972,0.140958023413491,4.21662227654011,4.22714943098812,"Insignificant"
"790","Trifloxystrobin","Spinach",20,0.298142396999972,0.802823908985224,4.42676540748749,4.43679398460384,"Insignificant"
"791","Trifloxystrobin","Strawberry",21,0.290957186981323,-0.091722994164187,4.22861053721108,4.23860863492594,"Insignificant"
"792","Trifloxystrobin Metabolite","Apple",21,0.290957186981323,5.36436606259132,16.4833927576481,16.4859604781627,"Insignificant"
"793","Trifloxystrobin Metabolite","Avocado",20,0.298142396999972,2.62155583826277,14.7649819261248,14.7679917445697,"Insignificant"
"794","Trifloxystrobin Metabolite","Carrot",21,0.290957186981323,14.3398540714409,25.5660598106494,25.5677153912187,"Insignificant"
"795","Trifloxystrobin Metabolite","Onion",20,0.298142396999972,13.16874727511,12.7255539787282,12.7290460347355,"Insignificant"
"796","Trifloxystrobin Metabolite","Orange",16,0.333333333333333,8.29558710056276,7.30595823560143,7.3135584260648,"Insignificant"
"797","Trifloxystrobin Metabolite","Spinach",21,0.290957186981323,2.57148885291098,10.9758120329318,10.9796678395526,"Insignificant"
"798","Trifloxystrobin Metabolite","Strawberry",21,0.290957186981323,-7.71335015465814,20.6762612046634,20.6783082839996,"Insignificant"
"799","Vamidothion","Apple",21,0.290957186981323,-2.57935631717081,8.09826252796419,8.10348764770361,"Insignificant"
"800","Vamidothion","Avocado",21,0.290957186981323,4.01113604029926,8.48289877357652,8.48788711561376,"Insignificant"
"801","Vamidothion","Carrot",21,0.290957186981323,3.88490307575108,7.18482445959449,7.1907133582033,"Insignificant"
"802","Vamidothion","Onion",20,0.298142396999972,-0.768485569589919,6.52953243050578,6.53633556741968,"Insignificant"
"803","Vamidothion","Orange",20,0.298142396999972,-1.23570101610703,5.87879322646636,5.88634850212214,"Insignificant"
"804","Vamidothion","Spinach",21,0.290957186981323,-5.05428224660092,9.02401202469231,9.02870140753628,"Insignificant"
"805","Vamidothion","Strawberry",21,0.290957186981323,3.00776943421553,8.12181155522587,8.12702153456336,"Insignificant"
